"","Player","Team","Position","Age","Date of Birth","Birth City","Birth State/Province","Birth Country","Nationality","Height (in)","Weight (lbs)","Draft Year","Draft Team","Draft Round","Round Pick","Overall Draft Position"
"","Ray Macias","COL","D","32","1986-09-18","Long Beach","CA","USA","USA","74","195","2005","COL","4","33","124"
"","Ray Whitney","PHX","L","46","1972-05-08","Fort Saskatchewan","AB","CAN","CAN","70","180","1991","S.J","2","1","23"
"","Raymond Sawada","DAL","R","33","1985-02-19","Richmond","BC","CAN","CAN","74","207","2004","DAL","2","22","52"
"","Rene Bourque","CGY","R","36","1981-12-10","Lac La Biche","AB","CAN","CAN","74","217","-","-","-","-","-"
"","Rhett Rakhshani","NYI","R","30","1988-03-06","Orange","CA","USA","USA","70","182","2006","NYI","4","7","100"
"","Rich Peverley","ATL, BOS","C","36","1982-07-08","Kingston","ON","CAN","CAN","71","195","-","-","-","-","-"
"","Richard Petiot","EDM","D","36","1982-08-20","Daysland","AB","CAN","CAN","75","215","2001","L.A","4","20","116"
"","Rick Nash","CBJ","R","34","1984-06-16","Brampton","ON","CAN","CAN","76","211","2002","CBJ","1","1","1"
"","Rick Rypien","VAN","C","34","1984-05-16","Coleman","AB","CAN","CAN","71","190","-","-","-","-","-"
"","Rob Klinkhammer","CHI","L","32","1986-08-12","Lethbridge","AB","CAN","CAN","75","214","-","-","-","-","-"
"","Rob Niedermayer","BUF","C","43","1974-12-28","Cassiar","BC","CAN","CAN","74","203","1993","FLA","1","5","5"
"","Rob Schremp","ATL, NYI","C","32","1986-07-01","Fulton","NY","USA","USA","71","200","2004","EDM","1","25","25"
"","Rob Scuderi","L.A","D","39","1978-12-30","Syosset","NY","USA","USA","73","216","1998","PIT","5","20","134"
"","Robbie Earl","MIN","L","33","1985-06-02","Chicago","IL","USA","USA","73","195","2004","TOR","6","24","187"
"","Robyn Regehr","CGY","D","38","1980-04-19","Recife","","BRA","CAN","75","222","1998","COL","1","19","19"
"","Rod Pelley","N.J","C","34","1984-09-01","Kitimat","BC","CAN","CAN","72","205","-","-","-","-","-"
"","Roman Hamrlik","MTL","D","44","1974-04-12","Zlin","","CZE","CZE","74","206","1992","T.B","1","1","1"
"","Roman Polak","STL","D","32","1986-04-28","Ostrava","","CZE","CZE","74","235","2004","STL","6","17","180"
"","Roman Wick","OTT","R","32","1985-12-30","Zuzwil","","CHE","CHE","74","208","2004","OTT","5","27","156"
"","Ron Hainsey","ATL","D","37","1981-03-24","Bolton","CT","USA","USA","75","205","2000","MTL","1","13","13"
"","Rostislav Klesla","CBJ, PHX","D","36","1982-03-21","Novy Jicin","","CZE","CZE","75","215","2000","CBJ","1","4","4"
"","Rostislav Olesz","FLA","L","32","1985-10-10","Bilovec","","CZE","CZE","74","215","2004","FLA","1","7","7"
"","Ruslan Fedotenko","NYR","L","39","1979-01-18","Kiev","","UKR","UKR","73","200","-","-","-","-","-"
"","Ruslan Salei","DET","D","43","1974-11-02","Minsk","","BLR","BLR","73","212","1996","ANA","1","9","9"
"","Ryan Callahan","NYR","R","33","1985-03-21","Rochester","NY","USA","USA","70","187","2004","NYR","4","29","127"
"","Ryan Carter","ANA, CAR, FLA","L","35","1983-08-03","White Bear Lake","MN","USA","USA","73","205","-","-","-","-","-"
"","Ryan Craig","PIT","C","36","1982-01-06","Abbotsford","BC","CAN","CAN","74","213","2002","T.B","8","26","255"
"","Ryan Getzlaf","ANA","C","33","1985-05-10","Regina","SK","CAN","CAN","76","223","2003","ANA","1","19","19"
"","Ryan Hollweg","PHX","L","35","1983-04-23","Downey","CA","USA","USA","70","212","2001","NYR","8","11","238"
"","Ryan Johnson","CHI","C","42","1976-06-14","Thunder Bay","ON","CAN","CAN","73","199","1994","FLA","2","10","36"
"","Ryan Jones","EDM","L","34","1984-06-14","Chatham","ON","CAN","CAN","73","208","2004","MIN","4","13","111"
"","Ryan Kesler","VAN","C","34","1984-08-31","Livonia","MI","USA","USA","74","202","2003","VAN","1","23","23"
"","Ryan Malone","T.B","L","38","1979-12-01","Pittsburgh","PA","USA","USA","76","224","1999","PIT","4","19","115"
"","Ryan McDonagh","NYR","D","29","1989-06-13","St. Paul","MN","USA","USA","73","215","2007","MTL","1","12","12"
"","Ryan O'Byrne","COL, MTL","D","34","1984-07-19","Victoria","BC","CAN","CAN","77","234","2003","MTL","3","11","79"
"","Ryan O'Marra","EDM","C","31","1987-06-09","Tokyo","","JPN","CAN","74","220","2005","NYI","1","15","15"
"","Ryan O'Reilly","COL","C","27","1991-02-07","Clinton","ON","CAN","CAN","73","216","2009","COL","2","3","33"
"","Ryan Parent","VAN","D","31","1987-03-17","Prince Albert","SK","CAN","CAN","75","198","2005","NSH","1","18","18"
"","Ryan Potulny","CHI, OTT","C","34","1984-09-05","Grand Forks","ND","USA","USA","72","182","2003","PHI","3","19","87"
"","Ryan Reaves","STL","R","31","1987-01-20","Winnipeg","MB","CAN","CAN","73","225","2005","STL","5","31","156"
"","Ryan Shannon","OTT","R","35","1983-03-02","Darien","CT","USA","USA","69","175","-","-","-","-","-"
"","Ryan Smyth","L.A","L","42","1976-02-21","Banff","AB","CAN","CAN","74","191","1994","EDM","1","6","6"
"","Ryan Stoa","COL","C","31","1987-04-13","Bloomington","MN","USA","USA","75","200","2005","COL","2","4","34"
"","Ryan Suter","NSH","D","33","1985-01-21","Madison","WI","USA","USA","74","202","2003","NSH","1","7","7"
"","Ryan White","MTL","C","30","1988-03-17","Brandon","MB","CAN","CAN","72","200","2006","MTL","3","3","66"
"","Ryan Whitney","EDM","D","35","1983-02-19","Boston","MA","USA","USA","76","209","2002","PIT","1","5","5"
"","Ryan Wilson","COL","D","31","1987-02-03","Windsor","ON","CAN","CAN","73","210","-","-","-","-","-"
"","Ryane Clowe","S.J","L","35","1982-09-30","St. John's","NL","CAN","CAN","75","225","2001","S.J","6","10","175"
"","Saku Koivu","ANA","C","43","1974-11-23","Turku","","FIN","FIN","70","181","1993","MTL","1","21","21"
"","Sam Gagner","EDM","C","29","1989-08-10","London","ON","CAN","CAN","71","200","2007","EDM","1","6","6"
"","Sami Lepisto","CBJ, PHX","D","33","1984-10-17","Espoo","","FIN","FIN","73","193","2004","WSH","3","1","66"
"","Sami Salo","VAN","D","44","1974-09-02","Turku","","FIN","FIN","75","215","1996","OTT","9","24","239"
"","Samuel Pahlsson","CBJ","C","40","1977-12-17","Ange","","SWE","SWE","72","202","1996","COL","7","14","176"
"","Scott Gomez","MTL","C","38","1979-12-23","Anchorage","AK","USA","USA","71","200","1998","N.J","1","27","27"
"","Scott Hannan","COL, WSH","D","39","1979-01-23","Richmond","BC","CAN","CAN","73","215","1997","S.J","1","23","23"
"","Scott Hartnell","PHI","L","36","1982-04-18","Regina","SK","CAN","CAN","74","215","2000","NSH","1","6","6"
"","Scott Nichol","S.J","C","43","1974-12-31","Edmonton","AB","CAN","CAN","68","179","1993","BUF","11","12","272"
"","Scott Parse","L.A","L","34","1984-09-05","Portage","MI","USA","USA","71","189","2004","L.A","6","11","174"
"","Scott Timmins","FLA","C","29","1989-09-11","Hamilton","ON","CAN","CAN","71","191","2009","FLA","6","14","165"
"","Scottie Upshall","CBJ, PHX","R","34","1983-10-07","Fort McMurray","AB","CAN","CAN","72","200","2002","NSH","1","6","6"
"","Sean Avery","NYR","L","38","1980-04-10","North York","ON","CAN","CAN","70","195","-","-","-","-","-"
"","Sean Bergenheim","T.B","L","34","1984-02-08","Helsinki","","FIN","FIN","71","201","2002","NYI","1","22","22"
"","Sean Collins","WSH","D","34","1983-10-30","Troy","MI","USA","USA","73","205","-","-","-","-","-"
"","Sean O'Donnell","PHI","D","46","1971-10-13","Ottawa","ON","CAN","CAN","74","238","1991","BUF","6","13","123"
"","Sergei Gonchar","OTT","D","44","1974-04-13","Chelyabinsk","","RUS","RUS","74","210","1992","WSH","1","14","14"
"","Sergei Kostitsyn","NSH","L","31","1987-03-20","Novopolotsk","","BLR","BLR","72","196","2005","MTL","7","6","200"
"","Sergei Samsonov","CAR, FLA","L","39","1978-10-27","Moscow","","RUS","RUS","68","188","1997","BOS","1","8","8"
"","Sergei Shirokov","VAN","L","32","1986-03-10","Moscow","","RUS","RUS","70","195","2006","VAN","6","10","163"
"","Shane Doan","PHX","R","41","1976-10-10","Halkirk","AB","CAN","CAN","73","223","1995","WIN","1","7","7"
"","Shane Hnidy","BOS","D","42","1975-11-08","Neepawa","MB","CAN","CAN","74","204","1994","BUF","7","17","173"
"","Shane O'Brien","NSH","D","35","1983-08-09","Port Hope","ON","CAN","CAN","75","230","2003","ANA","8","21","250"
"","Shane Sims","NYI","D","30","1988-04-30","East Amherst","NY","USA","USA","73","195","2006","NYI","5","3","126"
"","Shaone Morrisonn","BUF","D","35","1982-12-23","Vancouver","BC","CAN","CAN","76","210","2001","BOS","1","19","19"
"","Shawn Belle","COL, EDM","D","33","1985-01-03","Edmonton","AB","CAN","CAN","73","235","2003","STL","1","30","30"
"","Shawn Horcoff","EDM","C","40","1978-09-17","Trail","BC","CAN","CAN","73","210","1998","EDM","4","13","99"
"","Shawn Matthias","FLA","L","30","1988-02-19","Mississauga","ON","CAN","CAN","76","231","2006","DET","2","17","47"
"","Shawn Thornton","BOS","L","41","1977-07-23","Oshawa","ON","CAN","CAN","74","217","1997","TOR","7","29","190"
"","Shea Weber","NSH","D","33","1985-08-14","Sicamous","BC","CAN","CAN","76","230","2003","NSH","2","19","49"
"","Sheldon Brookbank","ANA","D","37","1980-10-03","Lanigan","SK","CAN","CAN","73","202","-","-","-","-","-"
"","Sidney Crosby","PIT","C","31","1987-08-07","Cole Harbour","NS","CAN","CAN","71","200","2005","PIT","1","1","1"
"","Simon Gagne","T.B","L","38","1980-02-29","Ste. Foy","QC","CAN","CAN","73","195","1998","PHI","1","22","22"
"","Spencer Machacek","ATL","R","29","1988-10-14","Lethbridge","AB","CAN","CAN","73","200","2007","ATL","3","6","67"
"","Stefan Della Rovere","STL","L","28","1990-02-25","Richmond Hill","ON","CAN","CAN","71","205","2008","WSH","7","23","204"
"","Stefan Meyer","CGY","L","33","1985-07-20","Medicine Hat","AB","CAN","CAN","74","200","2003","FLA","2","25","55"
"","Stephane Da Costa","OTT","C","29","1989-07-11","Paris","","FRA","FRA","71","180","-","-","-","-","-"
"","Stephane Robidas","DAL","D","41","1977-03-03","Sherbrooke","QC","CAN","CAN","71","190","1995","MTL","7","8","164"
"","Stephen Gionta","N.J","R","34","1983-10-09","Rochester","NY","USA","USA","67","177","-","-","-","-","-"
"","Stephen Weiss","FLA","C","35","1983-04-03","Toronto","ON","CAN","CAN","71","190","2001","FLA","1","4","4"
"","Steve Begin","NSH","L","40","1978-06-14","Trois-Rivieres","QC","CAN","CAN","72","192","1996","CGY","2","14","40"
"","Steve Bernier","FLA","R","33","1985-03-31","Quebec City","QC","CAN","CAN","75","224","2003","S.J","1","16","16"
"","Steve Downie","T.B","R","31","1987-04-03","Newmarket","ON","CAN","CAN","71","191","2005","PHI","1","29","29"
"","Steve Eminger","NYR","D","34","1983-10-31","Woodbridge","ON","CAN","CAN","74","207","2002","WSH","1","12","12"
"","Steve MacIntyre","EDM","L","38","1980-08-08","Brock","SK","CAN","CAN","77","250","-","-","-","-","-"
"","Steve Montador","BUF","D","38","1979-12-21","Vancouver","BC","CAN","CAN","72","210","-","-","-","-","-"
"","Steve Ott","DAL","C","36","1982-08-19","Summerside","PE","CAN","CAN","72","193","2000","DAL","1","25","25"
"","Steve Reinprecht","FLA","C","42","1976-05-07","Edmonton","AB","CAN","CAN","72","188","-","-","-","-","-"
"","Steve Staios","CGY","D","45","1973-07-28","Hamilton","ON","CAN","CAN","73","200","1991","STL","2","5","27"
"","Steve Sullivan","NSH","L","44","1974-07-06","Timmins","ON","CAN","CAN","69","165","1994","N.J","9","25","233"
"","Steven Kampfer","BOS","D","29","1988-09-24","Ann Arbor","MI","USA","USA","71","195","2007","ANA","4","2","93"
"","Steven Stamkos","T.B","C","28","1990-02-07","Markham","ON","CAN","CAN","73","194","2008","T.B","1","1","1"
"","T.J. Hensick","STL","C","32","1985-12-10","Lansing","MI","USA","USA","70","190","2005","COL","3","27","88"
"","T.J. Oshie","STL","R","31","1986-12-23","Everett","WA","USA","USA","71","195","2005","STL","1","24","24"
"","Tanner Glass","VAN","L","34","1983-11-29","Regina","SK","CAN","CAN","73","213","2003","FLA","9","4","265"
"","Taylor Chorney","EDM","D","31","1987-04-27","Thunder Bay","ON","CAN","USA","72","193","2005","EDM","2","6","36"
"","Taylor Hall","EDM","L","26","1991-11-14","Calgary","AB","CAN","CAN","73","205","2010","EDM","1","1","1"
"","Taylor Pyatt","PHX","L","37","1981-08-19","Thunder Bay","ON","CAN","CAN","76","230","1999","NYI","1","8","8"
"","Teddy Purcell","T.B","L","33","1985-09-08","St. John's","NL","CAN","CAN","74","195","-","-","-","-","-"
"","Teemu Hartikainen","EDM","C","28","1990-05-03","Kuopio","","FIN","FIN","73","214","2008","EDM","6","12","163"
"","Teemu Laakso","NSH","D","31","1987-08-27","Tuusula","","FIN","FIN","73","215","2005","NSH","3","17","78"
"","Teemu Selanne","ANA","R","48","1970-07-03","Helsinki","","FIN","FIN","72","209","1988","WIN","1","10","10"
"","Theo Peckham","EDM","D","30","1987-11-10","Richmond Hill","ON","CAN","CAN","74","246","2006","EDM","3","12","75"
"","Thomas Vanek","BUF","L","34","1984-01-19","Vienna","","AUT","AUT","74","214","2003","BUF","1","5","5"
"","Tim Brent","TOR","C","34","1984-03-10","Cambridge","","CAN","CAN","72","188","2004","ANA","3","10","75"
"","Tim Connolly","BUF","C","37","1981-05-07","Syracuse","NY","USA","USA","73","190","1999","NYI","1","5","5"
"","Tim Gleason","CAR","D","35","1983-01-29","Clawson","MI","USA","USA","72","217","2001","OTT","1","23","23"
"","Tim Jackman","CGY","R","36","1981-11-14","Minot","ND","USA","USA","74","225","2001","CBJ","2","8","38"
"","Tim Kennedy","FLA","L","32","1986-04-30","Buffalo","NY","USA","USA","70","175","2005","WSH","6","19","181"
"","Tim Sestito","N.J","L","34","1984-08-28","Rome","NY","USA","USA","71","195","-","-","-","-","-"
"","Tim Stapleton","ATL","C","36","1982-07-19","Forest Park","IL","USA","USA","69","180","-","-","-","-","-"
"","Tim Wallace","PIT","R","34","1984-08-06","Anchorage","AK","USA","USA","73","207","-","-","-","-","-"
"","TJ Brodie","CGY","D","28","1990-06-07","Chatham","ON","CAN","CAN","73","182","2008","CGY","4","23","114"
"","TJ Galiardi","COL","L","30","1988-04-22","Calgary","AB","CAN","CAN","74","185","2007","COL","2","25","55"
"","Toby Enstrom","ATL","D","33","1984-11-05","Nordingra","","SWE","SWE","70","180","2003","ATL","8","10","239"
"","Toby Petersen","DAL","C","39","1978-10-27","Minneapolis","MN","USA","USA","70","195","1998","PIT","9","16","244"
"","Todd Bertuzzi","DET","R","43","1975-02-02","Sudbury","ON","CAN","CAN","75","229","1993","NYI","1","23","23"
"","Todd Marchant","ANA","C","45","1973-08-12","Buffalo","NY","USA","USA","70","180","1993","NYR","7","8","164"
"","Todd White","NYR","C","43","1975-05-21","Kanata","ON","CAN","CAN","70","198","-","-","-","-","-"
"","Tom Gilbert","EDM","D","35","1983-01-10","Bloomington","MN","USA","USA","74","210","2002","COL","4","33","129"
"","Tom Kostopoulos","CAR, CGY","R","39","1979-01-24","Mississauga","ON","CAN","CAN","72","197","1999","PIT","7","18","204"
"","Tom Poti","WSH","D","41","1977-03-22","Worcester","MA","USA","USA","75","190","1996","EDM","3","7","59"
"","Tom Pyatt","MTL","L","31","1987-02-14","Thunder Bay","ON","CAN","CAN","71","185","2005","NYR","4","16","107"
"","Tom Sestito","CBJ","L","30","1987-09-28","Rome","NY","USA","USA","77","228","2006","CBJ","3","22","85"
"","Tom Wandell","DAL","C","31","1987-01-29","Sodertalje","","SWE","SWE","73","200","2005","DAL","5","21","146"
"","Tomas Fleischmann","COL, WSH","L","34","1984-05-16","Koprivnice","","CZE","CZE","73","192","2002","DET","2","33","63"
"","Tomas Holmstrom","DET","L","45","1973-01-23","Pitea","","SWE","SWE","72","200","1994","DET","10","23","257"
"","Tomas Kaberle","BOS, TOR","D","40","1978-03-02","Rakovnik","","CZE","CZE","73","212","1996","TOR","8","15","204"
"","Tomas Kopecky","CHI","R","36","1982-02-05","Ilava","","SVK","SVK","75","210","2000","DET","2","8","38"
"","Tomas Kubalik","CBJ","R","28","1990-05-01","Plzen","","CZE","CZE","74","212","2008","CBJ","5","14","135"
"","Tomas Plekanec","MTL","C","35","1982-10-31","Kladno","","CZE","CZE","71","193","2001","MTL","3","8","71"
"","Tomas Tatar","DET","L","27","1990-12-01","Ilava","","SVK","SVK","70","185","2009","DET","2","30","60"
"","Tomas Vincour","DAL","C","27","1990-11-19","Brno","","CZE","CZE","74","204","2009","DAL","5","8","129"
"","Tommy Wingels","S.J","C","30","1988-04-12","Evanston","IL","USA","USA","72","200","2008","S.J","6","26","177"
"","Toni Lydman","ANA","D","40","1977-09-25","Lahti","","FIN","FIN","74","213","1996","CGY","4","9","89"
"","Torrey Mitchell","S.J","C","33","1985-01-30","Greenfield Park","QC","CAN","CAN","71","186","2004","S.J","4","28","126"
"","Travis Hamonic","NYI","D","28","1990-08-16","St. Malo","MB","CAN","CAN","74","205","2008","NYI","2","23","53"
"","Travis Moen","MTL","L","36","1982-04-06","Stewart Valley","SK","CAN","CAN","74","215","2000","CGY","5","25","155"
"","Travis Morin","DAL","C","34","1984-01-09","Minneapolis","MN","USA","USA","73","200","2004","WSH","9","5","263"
"","Travis Zajac","N.J","C","33","1985-05-13","Winnipeg","MB","CAN","CAN","74","185","2004","N.J","1","20","20"
"","Trent Hunter","NYI","R","38","1980-07-05","Red Deer","AB","CAN","CAN","75","217","1998","ANA","6","5","150"
"","Trevor Daley","DAL","D","34","1983-10-09","Toronto","ON","CAN","CAN","71","195","2002","DAL","2","13","43"
"","Trevor Gillies","NYI","L","39","1979-01-30","Cambridge","ON","CAN","CAN","75","231","-","-","-","-","-"
"","Trevor Lewis","L.A","C","31","1987-01-08","Salt Lake City","UT","USA","USA","73","205","2006","L.A","1","17","17"
"","Troy Bodie","ANA, CAR","R","33","1985-01-25","Portage La Prairie","MB","CAN","CAN","77","226","2003","EDM","9","17","278"
"","Troy Brouwer","CHI","R","33","1985-08-17","Vancouver","BC","CAN","CAN","75","215","2004","CHI","7","21","214"
"","Tuomo Ruutu","CAR","L","35","1983-02-16","Vantaa","","FIN","FIN","72","200","2001","CHI","1","9","9"
"","Ty Wishart","NYI","D","30","1988-05-19","Belleville","ON","CAN","CAN","76","225","2006","S.J","1","16","16"
"","Tyler Bozak","TOR","C","32","1986-03-19","Regina","SK","CAN","CAN","73","199","-","-","-","-","-"
"","Tyler Eckford","N.J","D","33","1985-09-08","Vancouver","BC","CAN","CAN","73","225","2004","N.J","7","24","217"
"","Tyler Ennis","BUF","C, L","28","1989-10-06","Edmonton","AB","CAN","CAN","69","161","2008","BUF","1","26","26"
"","Tyler Kennedy","PIT","C","32","1986-07-15","Sault Ste. Marie","ON","CAN","CAN","71","185","2004","PIT","4","1","99"
"","Tyler Myers","BUF","D","28","1990-02-01","Houston","TX","USA","CAN","80","229","2008","BUF","1","12","12"
"","Tyler Seguin","BOS","C","26","1992-01-31","Brampton","ON","CAN","CAN","73","201","2010","BOS","1","2","2"
"","Tyler Sloan","WSH","D","37","1981-03-15","Calgary","AB","CAN","CAN","76","214","-","-","-","-","-"
"","Tyson Strachan","STL","D","33","1984-10-30","Melfort","SK","CAN","CAN","75","210","2003","CAR","5","1","137"
"","Valtteri Filppula","DET","C","34","1984-03-20","Vantaa","","FIN","FIN","72","196","2002","DET","3","32","95"
"","Vernon Fiddler","PHX","C","38","1980-05-09","Edmonton","AB","CAN","CAN","71","205","-","-","-","-","-"
"","Victor Hedman","T.B","D","27","1990-12-18","Ornskoldsvik","","SWE","SWE","78","223","2009","T.B","1","2","2"
"","Victor Oreskovich","VAN","R","32","1986-08-15","Whitby","ON","CAN","CAN","75","215","2004","COL","2","25","55"
"","Viktor Stalberg","CHI","L","32","1986-01-17","Gothenburg","","SWE","SWE","75","209","2006","TOR","6","8","161"
"","Ville Leino","PHI","L","34","1983-10-06","Savonlinna","","FIN","FIN","73","182","-","-","-","-","-"
"","Vincent Lecavalier","T.B","C","38","1980-04-21","Ile Bizard","QC","CAN","CAN","76","215","1998","T.B","1","1","1"
"","Vinny Prospal","NYR","L","43","1975-02-17","Ceské Budejovice","","CZE","CZE","74","191","1993","PHI","3","19","71"
"","Vladimir Sobotka","STL","L","31","1987-07-02","Trebic","","CZE","CZE","70","184","2005","BOS","4","15","106"
"","Vladimir Zharkov","N.J","R","30","1988-01-10","Elektrostal","","RUS","RUS","73","205","2006","N.J","3","14","77"
"","Wade Belak","NSH","R","42","1976-07-03","Saskatoon","SK","CAN","CAN","77","222","1994","QUE","1","12","12"
"","Warren Peters","MIN","C","36","1982-07-10","Saskatoon","SK","CAN","CAN","72","195","-","-","-","-","-"
"","Wayne Simmonds","L.A","R","30","1988-08-26","Scarborough","ON","CAN","CAN","74","185","2007","L.A","2","31","61"
"","Willie Mitchell","L.A","D","41","1977-04-23","Port McNeill","BC","CAN","CAN","75","210","1996","N.J","8","10","199"
"","Wojtek Wolski","NYR, PHX","L","32","1986-02-24","Zabrze","","POL","CAN","75","215","2004","COL","1","21","21"
"","Yann Sauve","VAN","D","28","1990-02-18","Montreal","QC","CAN","CAN","75","209","2008","VAN","2","11","41"
"","Yannick Weber","MTL","D","29","1988-09-23","Morges","","CHE","CHE","71","200","2007","MTL","3","12","73"
"","Zac Dalpe","CAR","C","28","1989-11-01","Paris","ON","CAN","CAN","74","194","2008","CAR","2","15","45"
"","Zach Bogosian","ATL","D","28","1990-07-15","Massena","NY","USA","USA","75","221","2008","ATL","1","3","3"
"","Zach Boychuk","CAR","L","28","1989-10-04","Airdrie","AB","CAN","CAN","70","185","2008","CAR","1","14","14"
"","Zach Hamill","BOS","C","29","1988-09-23","Vancouver","BC","CAN","CAN","71","180","2007","BOS","1","8","8"
"","Zach Parise","N.J","L","34","1984-07-28","Minneapolis","MN","USA","USA","71","195","2003","N.J","1","17","17"
"","Zack Smith","OTT","C","30","1988-04-05","Maple Creek","SK","CAN","CAN","74","208","2008","OTT","3","18","79"
"","Zack Stortini","EDM","R","33","1985-09-11","Elliot Lake","ON","CAN","CAN","74","219","2003","EDM","3","26","94"
"","Zbynek Michalek","PIT","D","35","1982-12-23","Jindrichuv Hradec","","CZE","CZE","74","210","-","-","-","-","-"
"","Zdeno Chara","BOS","D","41","1977-03-18","Trencin","","SVK","SVK","81","250","1996","NYI","3","4","56"
"","Zenon Konopka","NYI","C","37","1981-01-02","Niagara on the Lake","ON","CAN","CAN","72","213","-","-","-","-","-"
