"","Player","Team","Position","Age","Date of Birth","Birth City","Birth State/Province","Birth Country","Nationality","Height (in)","Weight (lbs)","Draft Year","Draft Team","Draft Round","Round Pick","Overall Draft Position"
"","Philip Samuelsson","ARI","D","27","1991-07-26","Leksand","","SWE","SWE","74","194","2009","PIT","2","31","61"
"","Phillip Danault","CHI, MTL","L","25","1993-02-24","Victoriaville","QC","CAN","CAN","73","195","2011","CHI","1","26","26"
"","Phillip Di Giuseppe","CAR","L","24","1993-10-09","Toronto","ON","CAN","CAN","72","200","2012","CAR","2","8","38"
"","Pierre-Edouard Bellemare","PHI","L","33","1985-03-06","Le Blanc-Mesnil","","FRA","FRA","72","198","-","-","-","-","-"
"","Quinton Howden","FLA","C","26","1992-01-21","Winnipeg","MB","CAN","CAN","74","189","2010","FLA","1","25","25"
"","R.J. Umberger","PHI","C","36","1982-05-03","Pittsburgh","PA","USA","USA","74","214","2001","VAN","1","16","16"
"","Radek Faksa","DAL","C","24","1994-01-09","Vitkov","","CZE","CZE","75","216","2012","DAL","1","13","13"
"","Radim Vrbata","VAN","R","37","1981-06-13","Mlada Boleslav","","CZE","CZE","73","194","1999","COL","7","26","212"
"","Radko Gudas","PHI","D","28","1990-06-05","Prague","","CZE","CZE","72","204","2010","T.B","3","6","66"
"","Rasmus Ristolainen","BUF","D","23","1994-10-27","Turku","","FIN","FIN","76","218","2013","BUF","1","8","8"
"","Reid Boucher","N.J","C","25","1993-09-08","Lansing","MI","USA","USA","70","195","2011","N.J","4","8","99"
"","Reilly Smith","FLA","R","27","1991-04-01","Toronto","ON","CAN","CAN","72","185","2009","DAL","3","8","69"
"","Rene Bourque","CBJ","R","36","1981-12-10","Lac La Biche","AB","CAN","CAN","74","217","-","-","-","-","-"
"","Rich Clune","TOR","L","31","1987-04-25","Toronto","ON","CAN","CAN","70","207","2005","DAL","3","10","71"
"","Richard Panik","CHI","R","27","1991-02-07","Martin","","SVK","SVK","73","208","2009","T.B","2","22","52"
"","Rick Nash","NYR","R","34","1984-06-16","Brampton","ON","CAN","CAN","76","211","2002","CBJ","1","1","1"
"","Rickard Rakell","ANA","C","25","1993-05-05","Sundbyberg","","SWE","SWE","74","198","2011","ANA","1","30","30"
"","Riley Nash","CAR","C","29","1989-05-09","Consort","AB","CAN","CAN","73","190","2007","EDM","1","21","21"
"","Riley Sheahan","DET","C","26","1991-12-07","St. Catharines","ON","CAN","CAN","75","214","2010","DET","1","21","21"
"","Rinat Valiev","TOR","D","23","1995-05-11","Nizhnekamsk","","ROU","RUS","75","215","2014","TOR","3","8","68"
"","Rob Klinkhammer","EDM","L","32","1986-08-12","Lethbridge","AB","CAN","CAN","75","214","-","-","-","-","-"
"","Rob Scuderi","CHI, L.A, PIT","D","39","1978-12-30","Syosset","NY","USA","USA","73","216","1998","PIT","5","20","134"
"","Robby Fabbri","STL","C","22","1996-01-22","Mississauga","ON","CAN","CAN","70","190","2014","STL","1","21","21"
"","Robert Bortuzzo","STL","D","29","1989-03-18","Thunder Bay","ON","CAN","CAN","76","216","2007","PIT","3","17","78"
"","Rocco Grimaldi","FLA","C","25","1993-02-08","Anaheim","CA","USA","USA","66","180","2011","FLA","2","3","33"
"","Roman Josi","NSH","D","28","1990-06-01","Bern","","CHE","CHE","73","201","2008","NSH","2","8","38"
"","Roman Polak","S.J, TOR","D","32","1986-04-28","Ostrava","","CZE","CZE","74","235","2004","STL","6","17","180"
"","Ron Hainsey","CAR","D","37","1981-03-24","Bolton","CT","USA","USA","75","205","2000","MTL","1","13","13"
"","Ronalds Kenins","VAN","L","27","1991-02-28","Riga","","LVA","LVA","72","201","-","-","-","-","-"
"","Ross Johnston","NYI","L","24","1994-02-18","Charlottetown","PE","CAN","CAN","77","235","-","-","-","-","-"
"","Ryan Callahan","T.B","R","33","1985-03-21","Rochester","NY","USA","USA","70","187","2004","NYR","4","29","127"
"","Ryan Carpenter","S.J","C","27","1991-01-18","Oviedo","FL","USA","USA","72","200","-","-","-","-","-"
"","Ryan Carter","MIN","L","35","1983-08-03","White Bear Lake","MN","USA","USA","73","205","-","-","-","-","-"
"","Ryan Dzingel","OTT","L","26","1992-03-09","Wheaton","IL","USA","USA","72","187","2011","OTT","7","23","204"
"","Ryan Ellis","NSH","D","27","1991-01-03","Hamilton","ON","CAN","CAN","70","180","2009","NSH","1","11","11"
"","Ryan Garbutt","ANA, CHI","C","33","1985-08-12","Edmonton","AB","CAN","CAN","72","195","-","-","-","-","-"
"","Ryan Getzlaf","ANA","C","33","1985-05-10","Regina","SK","CAN","CAN","76","223","2003","ANA","1","19","19"
"","Ryan Hartman","CHI","L","23","1994-09-20","Hilton Head Isl.","SC","USA","USA","72","181","2013","CHI","1","30","30"
"","Ryan Johansen","CBJ, NSH","C","26","1992-07-31","Vancouver","BC","CAN","CAN","75","218","2010","CBJ","1","4","4"
"","Ryan Johnston","MTL","D","26","1992-02-14","Sudbury","ON","CAN","CAN","70","180","-","-","-","-","-"
"","Ryan Kesler","ANA","C","34","1984-08-31","Livonia","MI","USA","USA","74","202","2003","VAN","1","23","23"
"","Ryan McDonagh","NYR","D","29","1989-06-13","St. Paul","MN","USA","USA","73","215","2007","MTL","1","12","12"
"","Ryan Murphy","CAR","D","25","1993-03-31","Aurora","ON","CAN","CAN","71","185","2011","CAR","1","12","12"
"","Ryan Murray","CBJ","D","24","1993-09-27","Regina","SK","CAN","CAN","73","205","2012","CBJ","1","2","2"
"","Ryan Nugent-Hopkins","EDM","C","25","1993-04-12","Burnaby","BC","CAN","CAN","72","191","2011","EDM","1","1","1"
"","Ryan O'Reilly","BUF","C","27","1991-02-07","Clinton","ON","CAN","CAN","73","216","2009","COL","2","3","33"
"","Ryan Pulock","NYI","D","23","1994-10-06","Dauphin","MB","CAN","CAN","74","214","2013","NYI","1","15","15"
"","Ryan Reaves","STL","R","31","1987-01-20","Winnipeg","MB","CAN","CAN","73","225","2005","STL","5","31","156"
"","Ryan Spooner","BOS","C","26","1992-01-30","Ottawa","ON","CAN","CAN","70","187","2010","BOS","2","15","45"
"","Ryan Stanton","WSH","D","29","1989-07-20","St. Albert","AB","CAN","CAN","73","200","-","-","-","-","-"
"","Ryan Strome","NYI","C, R","25","1993-07-11","Mississauga","ON","CAN","CAN","73","194","2011","NYI","1","5","5"
"","Ryan Suter","MIN","D","33","1985-01-21","Madison","WI","USA","USA","74","202","2003","NSH","1","7","7"
"","Ryan White","PHI","C","30","1988-03-17","Brandon","MB","CAN","CAN","72","200","2006","MTL","3","3","66"
"","Sam Bennett","CGY","C","22","1996-06-20","Holland Landing","ON","CAN","CAN","73","200","2014","CGY","1","4","4"
"","Sam Carrick","TOR","C","26","1992-02-04","Markham","ON","CAN","CAN","72","205","2010","TOR","5","24","144"
"","Sam Gagner","PHI","C","29","1989-08-10","London","ON","CAN","CAN","71","200","2007","EDM","1","6","6"
"","Sam Reinhart","BUF","C","22","1995-11-06","West Vancouver","BC","CAN","CAN","73","192","2014","BUF","1","2","2"
"","Sami Vatanen","ANA","D","27","1991-06-03","Jyväskylä","","FIN","FIN","70","185","2009","ANA","4","15","106"
"","Scott Gomez","OTT, STL","C","38","1979-12-23","Anchorage","AK","USA","USA","71","200","1998","N.J","1","27","27"
"","Scott Harrington","TOR","D","25","1993-03-10","Kingston","ON","CAN","CAN","74","207","2011","PIT","2","24","54"
"","Scott Hartnell","CBJ","L","36","1982-04-18","Regina","SK","CAN","CAN","74","215","2000","NSH","1","6","6"
"","Scott Kosmachuk","WPG","R","24","1994-01-24","Richmond Hill","ON","CAN","CAN","71","185","2012","WPG","3","9","70"
"","Scott Laughton","PHI","C","24","1994-05-30","Oakville","ON","CAN","CAN","73","190","2012","PHI","1","20","20"
"","Scott Mayfield","NYI","D","25","1992-10-14","St. Louis","MO","USA","USA","76","227","2011","NYI","2","4","34"
"","Scott Wilson","PIT","L","26","1992-04-24","Oakville","ON","CAN","CAN","71","183","2011","PIT","7","28","209"
"","Scottie Upshall","STL","R","34","1983-10-07","Fort McMurray","AB","CAN","CAN","72","200","2002","NSH","1","6","6"
"","Sean Collins","WSH","C","29","1988-12-29","Saskatoon","SK","CAN","CAN","73","198","2008","CBJ","7","6","187"
"","Sean Couturier","PHI","C","25","1992-12-07","Phoenix","AZ","USA","CAN","75","211","2011","PHI","1","8","8"
"","Sean Monahan","CGY","C","23","1994-10-12","Brampton","ON","CAN","CAN","75","195","2013","CGY","1","6","6"
"","Sergei Plotnikov","ARI, PIT","L","28","1990-06-03","Komsomolsk","","RUS","RUS","74","202","-","-","-","-","-"
"","Sergey Kalinin","N.J","C","27","1991-03-17","Omsk","","RUS","RUS","75","200","-","-","-","-","-"
"","Sergey Tolchinsky","CAR","L","23","1995-02-03","Moscow","","RUS","RUS","68","170","-","-","-","-","-"
"","Seth Griffith","BOS","C","25","1993-01-04","Wallaceburg","ON","CAN","CAN","69","190","2012","BOS","5","10","131"
"","Seth Helgeson","N.J","D","27","1990-10-08","Faribault","MN","USA","USA","76","221","2009","N.J","4","23","114"
"","Seth Jones","CBJ, NSH","D","23","1994-10-03","Arlington","TX","USA","USA","76","210","2013","NSH","1","4","4"
"","Shane Doan","ARI","R","41","1976-10-10","Halkirk","AB","CAN","CAN","73","223","1995","WIN","1","7","7"
"","Shane Prince","NYI, OTT","L","25","1992-11-16","Rochester","NY","USA","USA","71","193","2011","OTT","2","31","61"
"","Shawn Horcoff","ANA","C","40","1978-09-17","Trail","BC","CAN","CAN","73","210","1998","EDM","4","13","99"
"","Shawn Matthias","COL, TOR","L","30","1988-02-19","Mississauga","ON","CAN","CAN","76","231","2006","DET","2","17","47"
"","Shawn Thornton","FLA","L","41","1977-07-23","Oshawa","ON","CAN","CAN","74","217","1997","TOR","7","29","190"
"","Shayne Gostisbehere","PHI","D","25","1993-04-20","Pembroke Pines","FL","USA","USA","71","180","2012","PHI","3","17","78"
"","Shea Theodore","ANA","D","23","1995-08-03","Langley","BC","CAN","CAN","74","195","2013","ANA","1","26","26"
"","Shea Weber","NSH","D","33","1985-08-14","Sicamous","BC","CAN","CAN","76","230","2003","NSH","2","19","49"
"","Sidney Crosby","PIT","C","31","1987-08-07","Cole Harbour","NS","CAN","CAN","71","200","2005","PIT","1","1","1"
"","Simon Despres","ANA","D","27","1991-07-27","Laval","QC","CAN","CAN","76","218","2009","PIT","1","30","30"
"","Slater Koekkoek","T.B","D","24","1994-02-18","Winchester","ON","CAN","CAN","74","193","2012","T.B","1","10","10"
"","Sonny Milano","CBJ","L","22","1996-05-12","Massapequa","NY","USA","USA","72","195","2014","CBJ","1","16","16"
"","Stanislav Galiev","WSH","R","26","1992-01-17","Moscow","","RUS","RUS","73","197","2010","WSH","3","26","86"
"","Stefan Elliott","ARI, NSH","D","27","1991-01-30","Vancouver","BC","CAN","CAN","73","190","2009","COL","2","19","49"
"","Stefan Matteau","MTL, N.J","C","24","1994-02-23","Chicago","IL","USA","USA","74","220","2012","N.J","1","29","29"
"","Stefan Noesen","ANA","R","25","1993-02-12","Plano","TX","USA","USA","73","205","2011","OTT","1","21","21"
"","Stephen Gionta","N.J","R","34","1983-10-09","Rochester","NY","USA","USA","67","177","-","-","-","-","-"
"","Stephen Johns","DAL","D","26","1992-04-18","Ellwood City","PA","USA","USA","76","221","2010","CHI","2","30","60"
"","Steve Bernier","NYI","R","33","1985-03-31","Quebec City","QC","CAN","CAN","75","224","2003","S.J","1","16","16"
"","Steve Downie","ARI","R","31","1987-04-03","Newmarket","ON","CAN","CAN","71","191","2005","PHI","1","29","29"
"","Steve Ott","STL","C","36","1982-08-19","Summerside","PE","CAN","CAN","72","193","2000","DAL","1","25","25"
"","Steven Kampfer","FLA","D","29","1988-09-24","Ann Arbor","MI","USA","USA","71","195","2007","ANA","4","2","93"
"","Steven Santini","N.J","D","23","1995-03-07","Bronxville","NY","USA","USA","74","205","2013","N.J","2","12","42"
"","Steven Stamkos","T.B","C","28","1990-02-07","Markham","ON","CAN","CAN","73","194","2008","T.B","1","1","1"
"","Stuart Percy","TOR","D","25","1993-05-18","Oakville","ON","CAN","CAN","73","187","2011","TOR","1","25","25"
"","Sven Andrighetto","MTL","R","25","1993-03-21","Zurich","","CHE","CHE","70","188","2013","MTL","3","25","86"
"","Sven Baertschi","VAN","L","25","1992-10-05","Bern","","CHE","CHE","71","192","2011","CGY","1","13","13"
"","T.J. Oshie","WSH","R","31","1986-12-23","Everett","WA","USA","USA","71","195","2005","STL","1","24","24"
"","Tanner Glass","NYR","L","34","1983-11-29","Regina","SK","CAN","CAN","73","213","2003","FLA","9","4","265"
"","Tanner Kero","CHI","C","26","1992-07-24","Hancock","MI","USA","USA","72","185","-","-","-","-","-"
"","Tanner Pearson","L.A","L","26","1992-08-10","Kitchener","ON","CAN","CAN","73","201","2012","L.A","1","30","30"
"","Taylor Beck","NYI","L","27","1991-05-13","St. Catharines","ON","CAN","CAN","74","203","2009","NSH","3","9","70"
"","Taylor Chorney","WSH","D","31","1987-04-27","Thunder Bay","ON","CAN","USA","72","193","2005","EDM","2","6","36"
"","Taylor Fedun","VAN","D","30","1988-06-04","Edmonton","AB","CAN","CAN","73","201","-","-","-","-","-"
"","Taylor Hall","EDM","L","26","1991-11-14","Calgary","AB","CAN","CAN","73","205","2010","EDM","1","1","1"
"","Taylor Leier","PHI","L","24","1994-02-15","Saskatoon","SK","CAN","CAN","71","180","2012","PHI","4","26","117"
"","Teddy Purcell","EDM, FLA","L","33","1985-09-08","St. John's","NL","CAN","CAN","74","195","-","-","-","-","-"
"","Teemu Pulkkinen","DET","L","26","1992-01-02","Vantaa","","FIN","FIN","70","185","2010","DET","4","21","111"
"","Teuvo Teravainen","CHI","L","24","1994-09-11","Helsinki","","FIN","FIN","71","178","2012","CHI","1","18","18"
"","Thomas Hickey","NYI","D","29","1989-02-08","Calgary","AB","CAN","CAN","72","188","2007","L.A","1","4","4"
"","Thomas Vanek","MIN","L","34","1984-01-19","Vienna","","AUT","AUT","74","214","2003","BUF","1","5","5"
"","Tim Jackman","ANA","R","36","1981-11-14","Minot","ND","USA","USA","74","225","2001","CBJ","2","8","38"
"","Tim Schaller","BUF","C","27","1990-11-16","Merrimack","NH","USA","USA","74","210","-","-","-","-","-"
"","TJ Brennan","TOR","D","29","1989-04-03","Willingboro","NJ","USA","USA","73","216","2007","BUF","2","1","31"
"","TJ Brodie","CGY","D","28","1990-06-07","Chatham","ON","CAN","CAN","73","182","2008","CGY","4","23","114"
"","Tobias Lindberg","TOR","R","23","1995-07-22","Stockholm","","SWE","SWE","75","215","2013","OTT","4","11","102"
"","Tobias Rieder","ARI","R","25","1993-01-10","Landshut","","DEU","DEU","71","188","2011","EDM","4","23","114"
"","Toby Enstrom","WPG","D","33","1984-11-05","Nordingra","","SWE","SWE","70","180","2003","ATL","8","10","239"
"","Tom Gilbert","MTL","D","35","1983-01-10","Bloomington","MN","USA","USA","74","210","2002","COL","4","33","129"
"","Tom Kuhnhackl","PIT","R","26","1992-01-21","Landshut","","DEU","DEU","74","196","2010","PIT","4","20","110"
"","Tom Sestito","PIT","L","30","1987-09-28","Rome","NY","USA","USA","77","228","2006","CBJ","3","22","85"
"","Tom Wilson","WSH","R","24","1994-03-29","Toronto","ON","CAN","CAN","76","218","2012","WSH","1","16","16"
"","Tomas Fleischmann","CHI, MTL","L","34","1984-05-16","Koprivnice","","CZE","CZE","73","192","2002","DET","2","33","63"
"","Tomas Hertl","S.J","C","24","1993-11-12","Praha","","CZE","CZE","74","220","2012","S.J","1","17","17"
"","Tomas Jurco","DET","L","25","1992-12-28","Kosice","","SVK","SVK","74","188","2011","DET","2","5","35"
"","Tomas Nosek","DET","L","26","1992-09-01","Pardubice","","CZE","CZE","75","210","-","-","-","-","-"
"","Tomas Plekanec","MTL","C","35","1982-10-31","Kladno","","CZE","CZE","71","193","2001","MTL","3","8","71"
"","Tomas Tatar","DET","L","27","1990-12-01","Ilava","","SVK","SVK","70","185","2009","DET","2","30","60"
"","Tommy Cross","BOS","D","29","1989-09-12","Hartford","CT","USA","USA","75","205","2007","BOS","2","5","35"
"","Tommy Wingels","S.J","C","30","1988-04-12","Evanston","IL","USA","USA","72","200","2008","S.J","6","26","177"
"","Torey Krug","BOS","D","27","1991-04-12","Livonia","MI","USA","USA","69","186","-","-","-","-","-"
"","Torrey Mitchell","MTL","C","33","1985-01-30","Greenfield Park","QC","CAN","CAN","71","186","2004","S.J","4","28","126"
"","Travis Hamonic","NYI","D","28","1990-08-16","St. Malo","MB","CAN","CAN","74","205","2008","NYI","2","23","53"
"","Travis Moen","DAL","L","36","1982-04-06","Stewart Valley","SK","CAN","CAN","74","215","2000","CGY","5","25","155"
"","Travis Zajac","N.J","C","33","1985-05-13","Winnipeg","MB","CAN","CAN","74","185","2004","N.J","1","20","20"
"","Trevor Carrick","CAR","D","24","1994-07-04","Stouffville","ON","CAN","CAN","74","186","2012","CAR","4","24","115"
"","Trevor Daley","CHI, PIT","D","34","1983-10-09","Toronto","ON","CAN","CAN","71","195","2002","DAL","2","13","43"
"","Trevor Lewis","L.A","C","31","1987-01-08","Salt Lake City","UT","USA","USA","73","205","2006","L.A","1","17","17"
"","Trevor van Riemsdyk","CHI","D","27","1991-07-24","Middletown","NJ","USA","USA","74","188","-","-","-","-","-"
"","Troy Brouwer","STL","R","33","1985-08-17","Vancouver","BC","CAN","CAN","75","215","2004","CHI","7","21","214"
"","Tuomo Ruutu","N.J","L","35","1983-02-16","Vantaa","","FIN","FIN","72","200","2001","CHI","1","9","9"
"","Turner Elson","CGY","C","26","1992-09-13","New Westminster","BC","CAN","CAN","72","195","-","-","-","-","-"
"","Ty Rattie","STL","R","25","1993-02-05","Calgary","AB","CAN","CAN","71","184","2011","STL","2","2","32"
"","Tye McGinn","T.B","L","28","1990-07-29","Fergus","ON","CAN","CAN","75","218","2010","PHI","4","29","119"
"","Tyler Bozak","TOR","C","32","1986-03-19","Regina","SK","CAN","CAN","73","199","-","-","-","-","-"
"","Tyler Ennis","BUF","C, L","28","1989-10-06","Edmonton","AB","CAN","CAN","69","161","2008","BUF","1","26","26"
"","Tyler Gaudet","ARI","C","25","1993-04-04","Hamilton","ON","CAN","CAN","75","205","-","-","-","-","-"
"","Tyler Graovac","MIN","C","25","1993-04-27","Brampton","ON","CAN","CAN","77","208","2011","MIN","7","10","191"
"","Tyler Johnson","T.B","C","28","1990-07-29","Spokane","WA","USA","USA","68","183","-","-","-","-","-"
"","Tyler Kennedy","N.J","C","32","1986-07-15","Sault Ste. Marie","ON","CAN","CAN","71","185","2004","PIT","4","1","99"
"","Tyler Myers","WPG","D","28","1990-02-01","Houston","TX","USA","CAN","80","229","2008","BUF","1","12","12"
"","Tyler Randell","BOS","R","27","1991-06-15","Scarborough","ON","CAN","CAN","73","198","2009","BOS","6","25","176"
"","Tyler Seguin","DAL","C","26","1992-01-31","Brampton","ON","CAN","CAN","73","201","2010","BOS","1","2","2"
"","Tyler Toffoli","L.A","C","26","1992-04-24","Scarborough","ON","CAN","CAN","72","197","2010","L.A","2","17","47"
"","Tyler Wotherspoon","CGY","D","25","1993-03-12","Burnaby","BC","CAN","CAN","74","207","2011","CGY","2","27","57"
"","Tyson Barrie","COL","D","27","1991-07-26","Victoria","BC","CAN","CAN","70","190","2009","COL","3","3","64"
"","Tyson Strachan","MIN","D","33","1984-10-30","Melfort","SK","CAN","CAN","75","210","2003","CAR","5","1","137"
"","Valeri Nichushkin","DAL","R","23","1995-03-04","Chelyabinsk","","RUS","RUS","76","205","2013","DAL","1","10","10"
"","Valtteri Filppula","T.B","C","34","1984-03-20","Vantaa","","FIN","FIN","72","196","2002","DET","3","32","95"
"","Vernon Fiddler","DAL","C","38","1980-05-09","Edmonton","AB","CAN","CAN","71","205","-","-","-","-","-"
"","Victor Bartley","MTL, NSH","D","30","1988-02-17","Ottawa","ON","CAN","CAN","72","217","-","-","-","-","-"
"","Victor Hedman","T.B","D","27","1990-12-18","Ornskoldsvik","","SWE","SWE","78","223","2009","T.B","1","2","2"
"","Victor Rask","CAR","C","25","1993-03-01","Leksand","","SWE","SWE","74","200","2011","CAR","2","12","42"
"","Viktor Arvidsson","NSH","L","25","1993-04-08","Skellefteå","","SWE","SWE","69","180","2014","NSH","4","22","112"
"","Viktor Loov","TOR","D","25","1992-11-16","Sodertalje","","SWE","SWE","73","212","2012","TOR","7","28","209"
"","Viktor Stalberg","NYR","L","32","1986-01-17","Gothenburg","","SWE","SWE","75","209","2006","TOR","6","8","161"
"","Viktor Svedberg","CHI","D","27","1991-05-24","Gothenburg","","SWE","SWE","80","238","-","-","-","-","-"
"","Viktor Tikhonov","ARI, CHI","R","30","1988-05-12","Riga","","LVA","RUS","74","189","2008","PHX","1","28","28"
"","Vincent Lecavalier","L.A, PHI","C","38","1980-04-21","Ile Bizard","QC","CAN","CAN","76","215","1998","T.B","1","1","1"
"","Vincent Trocheck","FLA","C","25","1993-07-11","Pittsburgh","PA","USA","USA","70","182","2011","FLA","3","3","64"
"","Vinnie Hinostroza","CHI","L","24","1994-04-03","Chicago","IL","USA","USA","69","173","2012","CHI","6","18","169"
"","Vladimir Tarasenko","STL","R","26","1991-12-13","Yaroslavl","","RUS","RUS","72","225","2010","STL","1","16","16"
"","Vladislav Namestnikov","T.B","C","25","1992-11-22","Zhukovskiy","","RUS","RUS","71","180","2011","T.B","1","27","27"
"","Vojtech Mozik","N.J","D","25","1992-12-26","Prague","","CZE","CZE","75","200","-","-","-","-","-"
"","Wayne Simmonds","PHI","R","30","1988-08-26","Scarborough","ON","CAN","CAN","74","185","2007","L.A","2","31","61"
"","William Karlsson","CBJ","C","25","1993-01-08","Marsta","","SWE","SWE","73","189","2011","ANA","2","23","53"
"","William Nylander","TOR","C","22","1996-05-01","Calgary","AB","CAN","SWE","72","191","2014","TOR","1","8","8"
"","Willie Mitchell","FLA","D","41","1977-04-23","Port McNeill","BC","CAN","CAN","75","210","1996","N.J","8","10","199"
"","Xavier Ouellet","DET","D","25","1993-07-29","Bayonne","","FRA","FRA","73","185","2011","DET","2","18","48"
"","Yanni Gourde","T.B","C","26","1991-12-15","Saint-Narcisse","QC","CAN","CAN","69","172","-","-","-","-","-"
"","Yannick Weber","VAN","D","29","1988-09-23","Morges","","CHE","CHE","71","200","2007","MTL","3","12","73"
"","Zac Dalpe","MIN","C","28","1989-11-01","Paris","ON","CAN","CAN","74","194","2008","CAR","2","15","45"
"","Zac Rinaldo","BOS","C","28","1990-06-15","Mississauga","ON","CAN","CAN","70","192","2008","PHI","6","27","178"
"","Zach Bogosian","BUF","D","28","1990-07-15","Massena","NY","USA","USA","75","221","2008","ATL","1","3","3"
"","Zach Hyman","TOR","C","26","1992-06-09","Toronto","ON","CAN","CAN","73","213","2010","FLA","5","3","123"
"","Zach Parise","MIN","L","34","1984-07-28","Minneapolis","MN","USA","USA","71","195","2003","N.J","1","17","17"
"","Zach Redmond","COL","D","30","1988-07-26","Traverse City","MI","USA","USA","74","212","2008","ATL","7","3","184"
"","Zach Sill","WSH","C","30","1988-05-24","Truro","NS","CAN","CAN","72","214","-","-","-","-","-"
"","Zach Trotman","BOS","D","28","1990-08-26","Carmel","IN","USA","USA","75","217","2010","BOS","7","30","210"
"","Zack Kassian","EDM","R","27","1991-01-24","Windsor","ON","CAN","CAN","75","209","2009","BUF","1","13","13"
"","Zack Smith","OTT","C","30","1988-04-05","Maple Creek","SK","CAN","CAN","74","208","2008","OTT","3","18","79"
"","Zbynek Michalek","ARI","D","35","1982-12-23","Jindrichuv Hradec","","CZE","CZE","74","210","-","-","-","-","-"
"","Zdeno Chara","BOS","D","41","1977-03-18","Trencin","","SVK","SVK","81","250","1996","NYI","3","4","56"
"","Zemgus Girgensons","BUF","C","24","1994-01-05","Riga","","LVA","LVA","74","207","2012","BUF","1","14","14"
