"","Player","Team","Position","Age","Date of Birth","Birth City","Birth State/Province","Birth Country","Nationality","Height (in)","Weight (lbs)","Draft Year","Draft Team","Draft Round","Round Pick","Overall Draft Position"
"","Pierre-Edouard Bellemare","PHI","L","33","1985-03-06","Le Blanc-Mesnil","","FRA","FRA","72","198","-","-","-","-","-"
"","Pontus Aberg","NSH","L","24","1993-09-23","Stockholm","","SWE","SWE","71","196","2012","NSH","2","7","37"
"","Quinton Howden","WPG","C","26","1992-01-21","Winnipeg","MB","CAN","CAN","74","189","2010","FLA","1","25","25"
"","Radek Faksa","DAL","C","24","1994-01-09","Vitkov","","CZE","CZE","75","216","2012","DAL","1","13","13"
"","Radim Vrbata","ARI","R","37","1981-06-13","Mlada Boleslav","","CZE","CZE","73","194","1999","COL","7","26","212"
"","Radko Gudas","PHI","D","28","1990-06-05","Prague","","CZE","CZE","72","204","2010","T.B","3","6","66"
"","Rasmus Andersson","CGY","D","21","1996-10-27","Malmö","","SWE","SWE","73","214","2015","CGY","2","23","53"
"","Rasmus Ristolainen","BUF","D","23","1994-10-27","Turku","","FIN","FIN","76","218","2013","BUF","1","8","8"
"","Reid Boucher","N.J, NSH, VAN","C","25","1993-09-08","Lansing","MI","USA","USA","70","195","2011","N.J","4","8","99"
"","Reilly Smith","FLA","R","27","1991-04-01","Toronto","ON","CAN","CAN","72","185","2009","DAL","3","8","69"
"","Remi Elie","DAL","L","23","1995-04-16","Cornwall","ON","CAN","CAN","73","210","2013","DAL","2","10","40"
"","Rene Bourque","COL","R","36","1981-12-10","Lac La Biche","AB","CAN","CAN","74","217","-","-","-","-","-"
"","Richard Panik","CHI","R","27","1991-02-07","Martin","","SVK","SVK","73","208","2009","T.B","2","22","52"
"","Rick Nash","NYR","L, R","34","1984-06-16","Brampton","ON","CAN","CAN","76","211","2002","CBJ","1","1","1"
"","Rickard Rakell","ANA","C, R","25","1993-05-05","Sundbyberg","","SWE","SWE","74","198","2011","ANA","1","30","30"
"","Riley Barber","WSH","R","24","1994-02-07","Pittsburgh","PA","USA","USA","72","190","2012","WSH","6","16","167"
"","Riley Nash","BOS","C","29","1989-05-09","Consort","AB","CAN","CAN","73","190","2007","EDM","1","21","21"
"","Riley Sheahan","DET","C","26","1991-12-07","St. Catharines","ON","CAN","CAN","75","214","2010","DET","1","21","21"
"","Rob O'Gara","BOS","D","25","1993-07-06","Massapequa","NY","USA","USA","76","207","2011","BOS","5","30","151"
"","Robbie Russo","DET","D","25","1993-02-15","Westmont","IL","USA","USA","72","191","2011","NYI","4","4","95"
"","Robby Fabbri","STL","C","22","1996-01-22","Mississauga","ON","CAN","CAN","70","190","2014","STL","1","21","21"
"","Robert Bortuzzo","STL","D","29","1989-03-18","Thunder Bay","ON","CAN","CAN","76","216","2007","PIT","3","17","78"
"","Robert Hagg","PHI","D","23","1995-02-08","Uppsala","","SWE","SWE","74","204","2013","PHI","2","11","41"
"","Rocco Grimaldi","COL","C","25","1993-02-08","Anaheim","CA","USA","USA","66","180","2011","FLA","2","3","33"
"","Roman Josi","NSH","D","28","1990-06-01","Bern","","CHE","CHE","73","201","2008","NSH","2","8","38"
"","Roman Lyubimov","PHI","L","26","1992-01-06","Tver","","RUS","RUS","74","207","-","-","-","-","-"
"","Roman Polak","TOR","D","32","1986-04-28","Ostrava","","CZE","CZE","74","235","2004","STL","6","17","180"
"","Ron Hainsey","CAR, PIT","D","37","1981-03-24","Bolton","CT","USA","USA","75","205","2000","MTL","1","13","13"
"","Ryan Callahan","T.B","R","33","1985-03-21","Rochester","NY","USA","USA","70","187","2004","NYR","4","29","127"
"","Ryan Carpenter","S.J","C","27","1991-01-18","Oviedo","FL","USA","USA","72","200","-","-","-","-","-"
"","Ryan Dzingel","OTT","C, L","26","1992-03-09","Wheaton","IL","USA","USA","72","187","2011","OTT","7","23","204"
"","Ryan Ellis","NSH","D","27","1991-01-03","Hamilton","ON","CAN","CAN","70","180","2009","NSH","1","11","11"
"","Ryan Garbutt","ANA","C","33","1985-08-12","Edmonton","AB","CAN","CAN","72","195","-","-","-","-","-"
"","Ryan Getzlaf","ANA","C","33","1985-05-10","Regina","SK","CAN","CAN","76","223","2003","ANA","1","19","19"
"","Ryan Hartman","CHI","L, R","23","1994-09-20","Hilton Head Isl.","SC","USA","USA","72","181","2013","CHI","1","30","30"
"","Ryan Johansen","NSH","C","26","1992-07-31","Vancouver","BC","CAN","CAN","75","218","2010","CBJ","1","4","4"
"","Ryan Johnston","MTL","D","26","1992-02-14","Sudbury","ON","CAN","CAN","70","180","-","-","-","-","-"
"","Ryan Kesler","ANA","C","34","1984-08-31","Livonia","MI","USA","USA","74","202","2003","VAN","1","23","23"
"","Ryan McDonagh","NYR","D","29","1989-06-13","St. Paul","MN","USA","USA","73","215","2007","MTL","1","12","12"
"","Ryan Murphy","CAR","D","25","1993-03-31","Aurora","ON","CAN","CAN","71","185","2011","CAR","1","12","12"
"","Ryan Murray","CBJ","D","24","1993-09-27","Regina","SK","CAN","CAN","73","205","2012","CBJ","1","2","2"
"","Ryan Nugent-Hopkins","EDM","C","25","1993-04-12","Burnaby","BC","CAN","CAN","72","191","2011","EDM","1","1","1"
"","Ryan O'Reilly","BUF","C","27","1991-02-07","Clinton","ON","CAN","CAN","73","216","2009","COL","2","3","33"
"","Ryan Pulock","NYI","D","23","1994-10-06","Dauphin","MB","CAN","CAN","74","214","2013","NYI","1","15","15"
"","Ryan Reaves","STL","R","31","1987-01-20","Winnipeg","MB","CAN","CAN","73","225","2005","STL","5","31","156"
"","Ryan Spooner","BOS","C","26","1992-01-30","Ottawa","ON","CAN","CAN","70","187","2010","BOS","2","15","45"
"","Ryan Sproul","DET","D","25","1993-01-13","Mississauga","ON","CAN","CAN","76","205","2011","DET","2","25","55"
"","Ryan Strome","NYI","C, R","25","1993-07-11","Mississauga","ON","CAN","CAN","73","194","2011","NYI","1","5","5"
"","Ryan Suter","MIN","D","33","1985-01-21","Madison","WI","USA","USA","74","202","2003","NSH","1","7","7"
"","Ryan White","ARI, MIN","C","30","1988-03-17","Brandon","MB","CAN","CAN","72","200","2006","MTL","3","3","66"
"","Sam Bennett","CGY","C","22","1996-06-20","Holland Landing","ON","CAN","CAN","73","200","2014","CGY","1","4","4"
"","Sam Gagner","CBJ","C","29","1989-08-10","London","ON","CAN","CAN","71","200","2007","EDM","1","6","6"
"","Sam Reinhart","BUF","C","22","1995-11-06","West Vancouver","BC","CAN","CAN","73","192","2014","BUF","1","2","2"
"","Sami Vatanen","ANA","D","27","1991-06-03","Jyväskylä","","FIN","FIN","70","185","2009","ANA","4","15","106"
"","Samuel Henley","COL","C","25","1993-07-25","Val-d'Or","QC","CAN","CAN","76","210","-","-","-","-","-"
"","Samuel Morin","PHI","D","23","1995-07-12","Lac-Beauport","QC","CAN","CAN","78","202","2013","PHI","1","11","11"
"","Scott Harrington","CBJ","D","25","1993-03-10","Kingston","ON","CAN","CAN","74","207","2011","PIT","2","24","54"
"","Scott Hartnell","CBJ","L","36","1982-04-18","Regina","SK","CAN","CAN","74","215","2000","NSH","1","6","6"
"","Scott Laughton","PHI","C","24","1994-05-30","Oakville","ON","CAN","CAN","73","190","2012","PHI","1","20","20"
"","Scott Mayfield","NYI","D","25","1992-10-14","St. Louis","MO","USA","USA","76","227","2011","NYI","2","4","34"
"","Scott Wilson","PIT","C, L","26","1992-04-24","Oakville","ON","CAN","CAN","71","183","2011","PIT","7","28","209"
"","Scottie Upshall","STL","R","34","1983-10-07","Fort McMurray","AB","CAN","CAN","72","200","2002","NSH","1","6","6"
"","Sean Couturier","PHI","C","25","1992-12-07","Phoenix","AZ","USA","CAN","75","211","2011","PHI","1","8","8"
"","Sean Kuraly","BOS","C","25","1993-01-20","Dublin","OH","USA","USA","74","213","2011","S.J","5","12","133"
"","Sean Malone","BUF","C","23","1995-04-30","Buffalo","NY","USA","USA","72","197","2013","BUF","6","8","159"
"","Sean Monahan","CGY","C","23","1994-10-12","Brampton","ON","CAN","CAN","75","195","2013","CGY","1","6","6"
"","Sebastian Aho","CAR","R","21","1997-07-26","Rauma","","FIN","FIN","71","172","2015","CAR","2","5","35"
"","Sergey Kalinin","N.J","C","27","1991-03-17","Omsk","","RUS","RUS","75","200","-","-","-","-","-"
"","Sergey Tolchinsky","CAR","L","23","1995-02-03","Moscow","","RUS","RUS","68","170","-","-","-","-","-"
"","Seth Griffith","FLA, TOR","C","25","1993-01-04","Wallaceburg","ON","CAN","CAN","69","190","2012","BOS","5","10","131"
"","Seth Helgeson","N.J","D","27","1990-10-08","Faribault","MN","USA","USA","76","221","2009","N.J","4","23","114"
"","Seth Jones","CBJ","D","23","1994-10-03","Arlington","TX","USA","USA","76","210","2013","NSH","1","4","4"
"","Shane Doan","ARI","R","41","1976-10-10","Halkirk","AB","CAN","CAN","73","223","1995","WIN","1","7","7"
"","Shane Harper","FLA","R","29","1989-02-01","Valencia","CA","USA","USA","71","193","-","-","-","-","-"
"","Shane Prince","NYI","C, L","25","1992-11-16","Rochester","NY","USA","USA","71","193","2011","OTT","2","31","61"
"","Shawn Matthias","WPG","L","30","1988-02-19","Mississauga","ON","CAN","CAN","76","231","2006","DET","2","17","47"
"","Shawn Thornton","FLA","L","41","1977-07-23","Oshawa","ON","CAN","CAN","74","217","1997","TOR","7","29","190"
"","Shayne Gostisbehere","PHI","D","25","1993-04-20","Pembroke Pines","FL","USA","USA","71","180","2012","PHI","3","17","78"
"","Shea Theodore","ANA","D","23","1995-08-03","Langley","BC","CAN","CAN","74","195","2013","ANA","1","26","26"
"","Shea Weber","MTL","D","33","1985-08-14","Sicamous","BC","CAN","CAN","76","230","2003","NSH","2","19","49"
"","Sidney Crosby","PIT","C","31","1987-08-07","Cole Harbour","NS","CAN","CAN","71","200","2005","PIT","1","1","1"
"","Simon Despres","ANA","D","27","1991-07-27","Laval","QC","CAN","CAN","76","218","2009","PIT","1","30","30"
"","Slater Koekkoek","T.B","D","24","1994-02-18","Winchester","ON","CAN","CAN","74","193","2012","T.B","1","10","10"
"","Sonny Milano","CBJ","L","22","1996-05-12","Massapequa","NY","USA","USA","72","195","2014","CBJ","1","16","16"
"","Spencer Abbott","CHI","L","30","1988-04-30","Hamilton","ON","CAN","CAN","69","170","-","-","-","-","-"
"","Stefan Noesen","ANA, N.J","R","25","1993-02-12","Plano","TX","USA","USA","73","205","2011","OTT","1","21","21"
"","Stephen Gionta","NYI","R","34","1983-10-09","Rochester","NY","USA","USA","67","177","-","-","-","-","-"
"","Stephen Johns","DAL","D","26","1992-04-18","Ellwood City","PA","USA","USA","76","221","2010","CHI","2","30","60"
"","Steve Oleksy","PIT","D","32","1986-02-04","Chesterfield","MI","USA","USA","72","188","-","-","-","-","-"
"","Steve Ott","DET, MTL","C","36","1982-08-19","Summerside","PE","CAN","CAN","72","193","2000","DAL","1","25","25"
"","Steven Kampfer","FLA, NYR","D","29","1988-09-24","Ann Arbor","MI","USA","USA","71","195","2007","ANA","4","2","93"
"","Steven Santini","N.J","D","23","1995-03-07","Bronxville","NY","USA","USA","74","205","2013","N.J","2","12","42"
"","Steven Stamkos","T.B","C","28","1990-02-07","Markham","ON","CAN","CAN","73","194","2008","T.B","1","1","1"
"","Sven Andrighetto","COL, MTL","R","25","1993-03-21","Zurich","","CHE","CHE","70","188","2013","MTL","3","25","86"
"","Sven Baertschi","VAN","L","25","1992-10-05","Bern","","CHE","CHE","71","192","2011","CGY","1","13","13"
"","T.J. Oshie","WSH","R","31","1986-12-23","Everett","WA","USA","USA","71","195","2005","STL","1","24","24"
"","Tanner Glass","NYR","L","34","1983-11-29","Regina","SK","CAN","CAN","73","213","2003","FLA","9","4","265"
"","Tanner Kero","CHI","C","26","1992-07-24","Hancock","MI","USA","USA","72","185","-","-","-","-","-"
"","Tanner Pearson","L.A","L","26","1992-08-10","Kitchener","ON","CAN","CAN","73","201","2012","L.A","1","30","30"
"","Tanner Richard","T.B","C","25","1993-04-06","Markham","ON","CAN","CAN","72","192","2012","T.B","3","10","71"
"","Taylor Beck","EDM, NYR","L","27","1991-05-13","St. Catharines","ON","CAN","CAN","74","203","2009","NSH","3","9","70"
"","Taylor Chorney","WSH","D","31","1987-04-27","Thunder Bay","ON","CAN","USA","72","193","2005","EDM","2","6","36"
"","Taylor Fedun","BUF","D","30","1988-06-04","Edmonton","AB","CAN","CAN","73","201","-","-","-","-","-"
"","Taylor Hall","N.J","L","26","1991-11-14","Calgary","AB","CAN","CAN","73","205","2010","EDM","1","1","1"
"","Taylor Leier","PHI","L","24","1994-02-15","Saskatoon","SK","CAN","CAN","71","180","2012","PHI","4","26","117"
"","Teddy Purcell","L.A","L, R","33","1985-09-08","St. John's","NL","CAN","CAN","74","195","-","-","-","-","-"
"","Teemu Pulkkinen","ARI, MIN","L","26","1992-01-02","Vantaa","","FIN","FIN","70","185","2010","DET","4","21","111"
"","Teuvo Teravainen","CAR","L","24","1994-09-11","Helsinki","","FIN","FIN","71","178","2012","CHI","1","18","18"
"","Thomas Chabot","OTT","D","21","1997-01-30","Sainte-Marie","QC","CAN","CAN","74","190","2015","OTT","1","18","18"
"","Thomas Hickey","NYI","D","29","1989-02-08","Calgary","AB","CAN","CAN","72","188","2007","L.A","1","4","4"
"","Thomas Vanek","DET, FLA","L","34","1984-01-19","Vienna","","AUT","AUT","74","214","2003","BUF","1","5","5"
"","Tim Heed","S.J","D","27","1991-01-27","Gothenburg","","SWE","SWE","72","185","2010","ANA","5","12","132"
"","Tim Schaller","BOS","C","27","1990-11-16","Merrimack","NH","USA","USA","74","210","-","-","-","-","-"
"","Timo Meier","S.J","R","21","1996-10-08","Herisau","","CHE","CHE","72","215","2015","S.J","1","9","9"
"","TJ Brodie","CGY","D","28","1990-06-07","Chatham","ON","CAN","CAN","73","182","2008","CGY","4","23","114"
"","TJ Tynan","CBJ","C","26","1992-02-25","Orland Park","IL","USA","USA","68","165","2011","CBJ","3","5","66"
"","Tobias Rieder","ARI","C, R","25","1993-01-10","Landshut","","DEU","DEU","71","188","2011","EDM","4","23","114"
"","Toby Enstrom","WPG","D","33","1984-11-05","Nordingra","","SWE","SWE","70","180","2003","ATL","8","10","239"
"","Tom Gilbert","L.A","D","35","1983-01-10","Bloomington","MN","USA","USA","74","210","2002","COL","4","33","129"
"","Tom Kuhnhackl","PIT","R","26","1992-01-21","Landshut","","DEU","DEU","74","196","2010","PIT","4","20","110"
"","Tom Pyatt","OTT","C, L","31","1987-02-14","Thunder Bay","ON","CAN","CAN","71","185","2005","NYR","4","16","107"
"","Tom Sestito","PIT","L","30","1987-09-28","Rome","NY","USA","USA","77","228","2006","CBJ","3","22","85"
"","Tom Wilson","WSH","R","24","1994-03-29","Toronto","ON","CAN","CAN","76","218","2012","WSH","1","16","16"
"","Tomas Hertl","S.J","C","24","1993-11-12","Praha","","CZE","CZE","74","220","2012","S.J","1","17","17"
"","Tomas Jurco","CHI, DET","L","25","1992-12-28","Kosice","","SVK","SVK","74","188","2011","DET","2","5","35"
"","Tomas Nosek","DET","L","26","1992-09-01","Pardubice","","CZE","CZE","75","210","-","-","-","-","-"
"","Tomas Plekanec","MTL","C","35","1982-10-31","Kladno","","CZE","CZE","71","193","2001","MTL","3","8","71"
"","Tomas Tatar","DET","C, L","27","1990-12-01","Ilava","","SVK","SVK","70","185","2009","DET","2","30","60"
"","Tommy Wingels","OTT, S.J","C","30","1988-04-12","Evanston","IL","USA","USA","72","200","2008","S.J","6","26","177"
"","Torey Krug","BOS","D","27","1991-04-12","Livonia","MI","USA","USA","69","186","-","-","-","-","-"
"","Torrey Mitchell","MTL","C","33","1985-01-30","Greenfield Park","QC","CAN","CAN","71","186","2004","S.J","4","28","126"
"","Travis Hamonic","NYI","D","28","1990-08-16","St. Malo","MB","CAN","CAN","74","205","2008","NYI","2","23","53"
"","Travis Konecny","PHI","C","21","1997-03-11","London","ON","CAN","CAN","70","175","2015","PHI","1","24","24"
"","Travis Zajac","N.J","C","33","1985-05-13","Winnipeg","MB","CAN","CAN","74","185","2004","N.J","1","20","20"
"","Trevor Daley","PIT","D","34","1983-10-09","Toronto","ON","CAN","CAN","71","195","2002","DAL","2","13","43"
"","Trevor Lewis","L.A","C","31","1987-01-08","Salt Lake City","UT","USA","USA","73","205","2006","L.A","1","17","17"
"","Trevor Smith","NSH","C","33","1985-02-08","Ottawa","ON","CAN","CAN","73","195","-","-","-","-","-"
"","Trevor van Riemsdyk","CHI","D","27","1991-07-24","Middletown","NJ","USA","USA","74","188","-","-","-","-","-"
"","Troy Brouwer","CGY","R","33","1985-08-17","Vancouver","BC","CAN","CAN","75","215","2004","CHI","7","21","214"
"","Troy Stecher","VAN","D","24","1994-04-07","Richmond","BC","CAN","CAN","70","190","-","-","-","-","-"
"","Ty Rattie","CAR, STL","R","25","1993-02-05","Calgary","AB","CAN","CAN","71","184","2011","STL","2","2","32"
"","Tyler Bertuzzi","DET","L","23","1995-02-24","Sudbury","ON","CAN","CAN","72","190","2013","DET","2","28","58"
"","Tyler Bozak","TOR","C","32","1986-03-19","Regina","SK","CAN","CAN","73","199","-","-","-","-","-"
"","Tyler Ennis","BUF","C, L","28","1989-10-06","Edmonton","AB","CAN","CAN","69","161","2008","BUF","1","26","26"
"","Tyler Gaudet","ARI","C","25","1993-04-04","Hamilton","ON","CAN","CAN","75","205","-","-","-","-","-"
"","Tyler Graovac","MIN","C","25","1993-04-27","Brampton","ON","CAN","CAN","77","208","2011","MIN","7","10","191"
"","Tyler Johnson","T.B","C","28","1990-07-29","Spokane","WA","USA","USA","68","183","-","-","-","-","-"
"","Tyler Motte","CHI","C, L","23","1995-03-10","St. Clair","MI","USA","USA","70","191","2013","CHI","4","30","121"
"","Tyler Myers","WPG","D","28","1990-02-01","Houston","TX","USA","CAN","80","229","2008","BUF","1","12","12"
"","Tyler Pitlick","EDM","C, R","26","1991-11-01","Minneapolis","MN","USA","USA","74","200","2010","EDM","2","1","31"
"","Tyler Seguin","DAL","C","26","1992-01-31","Brampton","ON","CAN","CAN","73","201","2010","BOS","1","2","2"
"","Tyler Toffoli","L.A","C","26","1992-04-24","Scarborough","ON","CAN","CAN","72","197","2010","L.A","2","17","47"
"","Tyler Wotherspoon","CGY","D","25","1993-03-12","Burnaby","BC","CAN","CAN","74","207","2011","CGY","2","27","57"
"","Tyson Barrie","COL","D","27","1991-07-26","Victoria","BC","CAN","CAN","70","190","2009","COL","3","3","64"
"","Tyson Jost","COL","C","20","1998-03-14","St. Albert","AB","CAN","CAN","71","191","2016","COL","1","10","10"
"","Valentin Zykov","CAR","L","23","1995-05-15","St. Petersburg","","RUS","RUS","73","224","2013","L.A","2","7","37"
"","Valtteri Filppula","PHI, T.B","C","34","1984-03-20","Vantaa","","FIN","FIN","72","196","2002","DET","3","32","95"
"","Vernon Fiddler","N.J, NSH","C, L","38","1980-05-09","Edmonton","AB","CAN","CAN","71","205","-","-","-","-","-"
"","Victor Hedman","T.B","D","27","1990-12-18","Ornskoldsvik","","SWE","SWE","78","223","2009","T.B","1","2","2"
"","Victor Rask","CAR","C","25","1993-03-01","Leksand","","SWE","SWE","74","200","2011","CAR","2","12","42"
"","Viktor Arvidsson","NSH","L","25","1993-04-08","Skellefteå","","SWE","SWE","69","180","2014","NSH","4","22","112"
"","Viktor Stalberg","CAR, OTT","L","32","1986-01-17","Gothenburg","","SWE","SWE","75","209","2006","TOR","6","8","161"
"","Vincent Trocheck","FLA","C","25","1993-07-11","Pittsburgh","PA","USA","USA","70","182","2011","FLA","3","3","64"
"","Vinnie Hinostroza","CHI","C, L","24","1994-04-03","Chicago","IL","USA","USA","69","173","2012","CHI","6","18","169"
"","Vladimir Sobotka","STL","L","31","1987-07-02","Trebic","","CZE","CZE","70","184","2005","BOS","4","15","106"
"","Vladimir Tarasenko","STL","R","26","1991-12-13","Yaroslavl","","RUS","RUS","72","225","2010","STL","1","16","16"
"","Vladislav Kamenev","NSH","L","22","1996-08-12","Orsk","","RUS","RUS","74","194","2014","NSH","2","12","42"
"","Vladislav Namestnikov","T.B","C","25","1992-11-22","Zhukovskiy","","RUS","RUS","71","180","2011","T.B","1","27","27"
"","Wade Megan","STL","C","28","1990-07-22","Canton","NY","USA","USA","73","191","2009","FLA","5","17","138"
"","Wayne Simmonds","PHI","R","30","1988-08-26","Scarborough","ON","CAN","CAN","74","185","2007","L.A","2","31","61"
"","William Carrier","BUF","L","23","1994-12-20","LaSalle","QC","CAN","CAN","74","212","2013","STL","2","27","57"
"","William Karlsson","CBJ","C","25","1993-01-08","Marsta","","SWE","SWE","73","189","2011","ANA","2","23","53"
"","William Nylander","TOR","C","22","1996-05-01","Calgary","AB","CAN","SWE","72","191","2014","TOR","1","8","8"
"","Xavier Ouellet","DET","D","25","1993-07-29","Bayonne","","FRA","FRA","73","185","2011","DET","2","18","48"
"","Yanni Gourde","T.B","C","26","1991-12-15","Saint-Narcisse","QC","CAN","CAN","69","172","-","-","-","-","-"
"","Yannick Weber","NSH","D","29","1988-09-23","Morges","","CHE","CHE","71","200","2007","MTL","3","12","73"
"","Yohann Auvitu","N.J","D","29","1989-07-27","Ivry-sur-Seine","","FRA","FRA","71","187","-","-","-","-","-"
"","Zac Dalpe","MIN","C","28","1989-11-01","Paris","ON","CAN","CAN","74","194","2008","CAR","2","15","45"
"","Zach Bogosian","BUF","D","28","1990-07-15","Massena","NY","USA","USA","75","221","2008","ATL","1","3","3"
"","Zach Hyman","TOR","C","26","1992-06-09","Toronto","ON","CAN","CAN","73","213","2010","FLA","5","3","123"
"","Zach Parise","MIN","L","34","1984-07-28","Minneapolis","MN","USA","USA","71","195","2003","N.J","1","17","17"
"","Zach Redmond","MTL","D","30","1988-07-26","Traverse City","MI","USA","USA","74","212","2008","ATL","7","3","184"
"","Zach Sanford","STL, WSH","L","23","1994-11-09","Salem","MA","USA","USA","76","207","2013","WSH","2","31","61"
"","Zach Werenski","CBJ","D","21","1997-07-19","Grosse Pointe","MI","USA","USA","74","209","2015","CBJ","1","8","8"
"","Zack Kassian","EDM","R","27","1991-01-24","Windsor","ON","CAN","CAN","75","209","2009","BUF","1","13","13"
"","Zack Mitchell","MIN","R","25","1993-01-07","Orangeville","ON","CAN","CAN","73","196","-","-","-","-","-"
"","Zack Smith","OTT","C","30","1988-04-05","Maple Creek","SK","CAN","CAN","74","208","2008","OTT","3","18","79"
"","Zbynek Michalek","ARI","D","35","1982-12-23","Jindrichuv Hradec","","CZE","CZE","74","210","-","-","-","-","-"
"","Zdeno Chara","BOS","D","41","1977-03-18","Trencin","","SVK","SVK","81","250","1996","NYI","3","4","56"
"","Zemgus Girgensons","BUF","C","24","1994-01-05","Riga","","LVA","LVA","74","207","2012","BUF","1","14","14"
